Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
heterogeneous graph attention networks for semi-supervised short text classification,topic compositional neural language model,h linmei; t yang; c shi; h ji; x li,w wang; z gan; w wang; d shen,"Heterogeneous Graph Attention Networks, Semi-supervised Short Text Classification","Neural Language Model, Topic Compositional, Topic Modeling",0
heterogeneous graph attention networks for semi-supervised short text classification,topic modeling in embedding spaces,h linmei; t yang; c shi; h ji; x li,ab dieng; fjr ruiz; dm blei,"Heterogeneous Graph Attention Networks, Semi-supervised Short Text Classification","Embeeding Space, Topic Modeling",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",cistopic: cis-regulatory topic modeling on single-cell atac-seq data,h jelodar; y wang; c yuan; x feng; x jiang,c bravo gonzález-blas; l minnoye; d papasokrati,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","cis-Regulator, topic modeling",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",research trends on big data in marketing: a text mining and topic modeling based literature analysis,h jelodar; y wang; c yuan; x feng; x jiang,a amado; p cortez; p rita; s moro,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Big data Marketing Literature analysis Research trends Text mining,1
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",the utility of topic modelling for discourse studies: a critical evaluation,h jelodar; y wang; c yuan; x feng; x jiang,g brookes; t mcenery,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",1
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","social media analytics–challenges in topic discovery, data collection, and data preparation",h jelodar; y wang; c yuan; x feng; x jiang,s stieglitz; m mirbabaie; b ross,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Social media analytics Social media Information systems Big data,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",topic compositional neural language model,h jelodar; y wang; c yuan; x feng; x jiang,w wang; z gan; w wang; d shen,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Neural Language Model, Topic Compositional, Topic Modeling",1
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",what do hotel customers complain about? text analysis using structural topic model,h jelodar; y wang; c yuan; x feng; x jiang,n hu; t zhang; b gao; i bose,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","network-oriented modeling for adaptive networks: designing higher-order adaptive biological, mental and social network models",h jelodar; y wang; c yuan; x feng; x jiang,j treur,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Topic modeling, Network-Oriented Modeling, Adaptive Network",1
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,h jelodar; y wang; c yuan; x feng; x jiang,t shi; k kang; j choo; ck reddy,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Topic modeling, short texts, non-negative matrix factorization, word embedding",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","read, watch, listen, and summarize: multi-modal summarization for asynchronous text, image, audio and video",h jelodar; y wang; c yuan; x feng; x jiang,h li; j zhu; c ma; j zhang,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Summarization, Multimedia, Multi-modal, Cross-modal, Natural language processing, Computer vision",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",topic modeling in management research: rendering new theory from textual data,h jelodar; y wang; c yuan; x feng; x jiang,tr hannigan; rfj haans; k vakili,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",the effect of online reviews on product sales: a joint sentiment-topic analysis,h jelodar; y wang; c yuan; x feng; x jiang,x li; c wu; f mai,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,h jelodar; y wang; c yuan; x feng; x jiang,y wang; w xu,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",h jelodar; y wang; c yuan; x feng; x jiang,zc lipton,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Machine larning, Model Interpretability",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",public perception of the covid-19 pandemic on twitter: sentiment analysis and topic modeling study,h jelodar; y wang; c yuan; x feng; x jiang,s boon-itt; y skunkan,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",COVID-19; Twitter; social media; infoveillance; infodemiology; infodemic; data; health informatics; mining; perception; topic modeling,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,h jelodar; y wang; c yuan; x feng; x jiang,b jeong; j yoon; jm lee,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",topic modeling in embedding spaces,h jelodar; y wang; c yuan; x feng; x jiang,ab dieng; fjr ruiz; dm blei,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Embeeding Space, Topic Modeling",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","real-time crash prediction models: state-of-the-art, design pathways and ubiquitous requirements",h jelodar; y wang; c yuan; x feng; x jiang,m hossain; m abdel-aty; ma quddus,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",ITS Real-time crash prediction model Design pathway Universal design requirements,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",using social media to mine and analyze public opinion related to covid-19 in china,h jelodar; y wang; c yuan; x feng; x jiang,x han; j wang; m zhang; x wang,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",text similarity in vector space models: a comparative study,h jelodar; y wang; c yuan; x feng; x jiang,o shahmirzadi; a lugowski,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","text similarity, vector space model, text embedding, patent, big data",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",what is wrong with topic modeling? and how to fix it using search-based software engineering,h jelodar; y wang; c yuan; x feng; x jiang,a agrawal; w fu; t menzies,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Topic modeling, Stability, LDA, tuning, differential evolution",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",no longer lost in translation: evidence that google translate works for comparative bag-of-words text applications,h jelodar; y wang; c yuan; x feng; x jiang,e de vries; m schoonvelde; g schumacher,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","automated content analysis, statistical analysis of texts, bag-of-words models, Google Translate, LDA",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",h jelodar; y wang; c yuan; x feng; x jiang,a abdul; j vermeulen; d wang; by lim,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,h jelodar; y wang; c yuan; x feng; x jiang,m jošt; e köhnen; ab morales-vilches,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","textured interfaces, solar cells, advance light management",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","sharp nearby, fuzzy far away: how neural language models use context",h jelodar; y wang; c yuan; x feng; x jiang,u khandelwal; h he; p qi; d jurafsky,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Fuzzy, Topic Modelling, Neutral Language Model",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",mapping the anti-vaccination movement on facebook,h jelodar; y wang; c yuan; x feng; x jiang,n smith; t graham,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",Anti-vaccination; social network analysis; topic modelling; social network sites; social media,0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",stock movement prediction from tweets and historical prices,h jelodar; y wang; c yuan; x feng; x jiang,y xu; sb cohen,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Twitter, Stock Price, Topic Modelling",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",stm: an r package for structural topic models,h jelodar; y wang; c yuan; x feng; x jiang,me roberts; bm stewart; d tingley,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Structural Topic Model, Topic Modeling, Text Classifications",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,h jelodar; y wang; c yuan; x feng; x jiang,e park; b chae; j kwon,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","topical structure modeling, topic modeling",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey","multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",h jelodar; y wang; c yuan; x feng; x jiang,d kim; d seo; s cho; p kang,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",top concerns of tweeters during the covid-19 pandemic: infoveillance study,h jelodar; y wang; c yuan; x feng; x jiang,a abd-alrazaq; d alhuwail; m househ; m hamdi,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",policy diffusion: the issue‐definition stage,h jelodar; y wang; c yuan; x feng; x jiang,f gilardi; cr shipan; b wüest,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","Policy Diffusion, Topic Modeling, Definion Stage",0
"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",text mining in organizational research,h jelodar; y wang; c yuan; x feng; x jiang,vb kobayashi; st mol; ha berkers,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,research trends on big data in marketing: a text mining and topic modeling based literature analysis,y wang; w xu,a amado; p cortez; p rita; s moro,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Big data Marketing Literature analysis Research trends Text mining,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"read, watch, listen, and summarize: multi-modal summarization for asynchronous text, image, audio and video",y wang; w xu,h li; j zhu; c ma; j zhang,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Summarization, Multimedia, Multi-modal, Cross-modal, Natural language processing, Computer vision",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"social media analytics–challenges in topic discovery, data collection, and data preparation",y wang; w xu,s stieglitz; m mirbabaie; b ross,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Social media analytics Social media Information systems Big data,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,topic modeling in management research: rendering new theory from textual data,y wang; w xu,tr hannigan; rfj haans; k vakili,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,what do hotel customers complain about? text analysis using structural topic model,y wang; w xu,n hu; t zhang; b gao; i bose,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,public perception of the covid-19 pandemic on twitter: sentiment analysis and topic modeling study,y wang; w xu,s boon-itt; y skunkan,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",COVID-19; Twitter; social media; infoveillance; infodemiology; infodemic; data; health informatics; mining; perception; topic modeling,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,the effect of online reviews on product sales: a joint sentiment-topic analysis,y wang; w xu,x li; c wu; f mai,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,y wang; w xu,t shi; k kang; j choo; ck reddy,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Topic modeling, short texts, non-negative matrix factorization, word embedding",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",y wang; w xu,d kim; d seo; s cho; p kang,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",y wang; w xu,a abdul; j vermeulen; d wang; by lim,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,what is wrong with topic modeling? and how to fix it using search-based software engineering,y wang; w xu,a agrawal; w fu; t menzies,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Topic modeling, Stability, LDA, tuning, differential evolution",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,using social media to mine and analyze public opinion related to covid-19 in china,y wang; w xu,x han; j wang; m zhang; x wang,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"real-time crash prediction models: state-of-the-art, design pathways and ubiquitous requirements",y wang; w xu,m hossain; m abdel-aty; ma quddus,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",ITS Real-time crash prediction model Design pathway Universal design requirements,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,the utility of topic modelling for discourse studies: a critical evaluation,y wang; w xu,g brookes; t mcenery,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,y wang; w xu,b jeong; j yoon; jm lee,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",y wang; w xu,zc lipton,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Machine larning, Model Interpretability",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,no longer lost in translation: evidence that google translate works for comparative bag-of-words text applications,y wang; w xu,e de vries; m schoonvelde; g schumacher,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","automated content analysis, statistical analysis of texts, bag-of-words models, Google Translate, LDA",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,y wang; w xu,m jošt; e köhnen; ab morales-vilches,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","textured interfaces, solar cells, advance light management",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"network-oriented modeling for adaptive networks: designing higher-order adaptive biological, mental and social network models",y wang; w xu,j treur,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Topic modeling, Network-Oriented Modeling, Adaptive Network",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,stock movement prediction from tweets and historical prices,y wang; w xu,y xu; sb cohen,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Twitter, Stock Price, Topic Modelling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,y wang; w xu,c bravo gonzález-blas; l minnoye; d papasokrati,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","cis-Regulator, topic modeling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,y wang; w xu,e park; b chae; j kwon,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","topical structure modeling, topic modeling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,top concerns of tweeters during the covid-19 pandemic: infoveillance study,y wang; w xu,a abd-alrazaq; d alhuwail; m househ; m hamdi,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,mapping the anti-vaccination movement on facebook,y wang; w xu,n smith; t graham,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",Anti-vaccination; social network analysis; topic modelling; social network sites; social media,0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,"sharp nearby, fuzzy far away: how neural language models use context",y wang; w xu,u khandelwal; h he; p qi; d jurafsky,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Fuzzy, Topic Modelling, Neutral Language Model",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,text similarity in vector space models: a comparative study,y wang; w xu,o shahmirzadi; a lugowski,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","text similarity, vector space model, text embedding, patent, big data",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,topic compositional neural language model,y wang; w xu,w wang; z gan; w wang; d shen,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Neural Language Model, Topic Compositional, Topic Modeling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,stm: an r package for structural topic models,y wang; w xu,me roberts; bm stewart; d tingley,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Structural Topic Model, Topic Modeling, Text Classifications",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,topic modeling in embedding spaces,y wang; w xu,ab dieng; fjr ruiz; dm blei,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Embeeding Space, Topic Modeling",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,policy diffusion: the issue‐definition stage,y wang; w xu,f gilardi; cr shipan; b wüest,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","Policy Diffusion, Topic Modeling, Definion Stage",0
leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,text mining in organizational research,y wang; w xu,vb kobayashi; st mol; ha berkers,"Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
mapping the anti-vaccination movement on facebook,stock movement prediction from tweets and historical prices,n smith; t graham,y xu; sb cohen,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Twitter, Stock Price, Topic Modelling",0
mapping the anti-vaccination movement on facebook,text similarity in vector space models: a comparative study,n smith; t graham,o shahmirzadi; a lugowski,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"text similarity, vector space model, text embedding, patent, big data",0
mapping the anti-vaccination movement on facebook,"social media analytics–challenges in topic discovery, data collection, and data preparation",n smith; t graham,s stieglitz; m mirbabaie; b ross,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,Social media analytics Social media Information systems Big data,0
mapping the anti-vaccination movement on facebook,topic modeling in management research: rendering new theory from textual data,n smith; t graham,tr hannigan; rfj haans; k vakili,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
mapping the anti-vaccination movement on facebook,using social media to mine and analyze public opinion related to covid-19 in china,n smith; t graham,x han; j wang; m zhang; x wang,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
mapping the anti-vaccination movement on facebook,public perception of the covid-19 pandemic on twitter: sentiment analysis and topic modeling study,n smith; t graham,s boon-itt; y skunkan,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,COVID-19; Twitter; social media; infoveillance; infodemiology; infodemic; data; health informatics; mining; perception; topic modeling,0
mapping the anti-vaccination movement on facebook,the utility of topic modelling for discourse studies: a critical evaluation,n smith; t graham,g brookes; t mcenery,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
mapping the anti-vaccination movement on facebook,the effect of online reviews on product sales: a joint sentiment-topic analysis,n smith; t graham,x li; c wu; f mai,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
mapping the anti-vaccination movement on facebook,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,n smith; t graham,c bravo gonzález-blas; l minnoye; d papasokrati,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"cis-Regulator, topic modeling",0
mapping the anti-vaccination movement on facebook,what do hotel customers complain about? text analysis using structural topic model,n smith; t graham,n hu; t zhang; b gao; i bose,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
mapping the anti-vaccination movement on facebook,text mining in organizational research,n smith; t graham,vb kobayashi; st mol; ha berkers,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
mapping the anti-vaccination movement on facebook,stm: an r package for structural topic models,n smith; t graham,me roberts; bm stewart; d tingley,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Structural Topic Model, Topic Modeling, Text Classifications",0
mapping the anti-vaccination movement on facebook,what is wrong with topic modeling? and how to fix it using search-based software engineering,n smith; t graham,a agrawal; w fu; t menzies,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Topic modeling, Stability, LDA, tuning, differential evolution",0
mapping the anti-vaccination movement on facebook,"real-time crash prediction models: state-of-the-art, design pathways and ubiquitous requirements",n smith; t graham,m hossain; m abdel-aty; ma quddus,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,ITS Real-time crash prediction model Design pathway Universal design requirements,0
mapping the anti-vaccination movement on facebook,short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,n smith; t graham,t shi; k kang; j choo; ck reddy,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Topic modeling, short texts, non-negative matrix factorization, word embedding",0
mapping the anti-vaccination movement on facebook,topic compositional neural language model,n smith; t graham,w wang; z gan; w wang; d shen,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Neural Language Model, Topic Compositional, Topic Modeling",0
mapping the anti-vaccination movement on facebook,research trends on big data in marketing: a text mining and topic modeling based literature analysis,n smith; t graham,a amado; p cortez; p rita; s moro,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,Big data Marketing Literature analysis Research trends Text mining,0
mapping the anti-vaccination movement on facebook,social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,n smith; t graham,b jeong; j yoon; jm lee,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
mapping the anti-vaccination movement on facebook,no longer lost in translation: evidence that google translate works for comparative bag-of-words text applications,n smith; t graham,e de vries; m schoonvelde; g schumacher,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"automated content analysis, statistical analysis of texts, bag-of-words models, Google Translate, LDA",0
mapping the anti-vaccination movement on facebook,top concerns of tweeters during the covid-19 pandemic: infoveillance study,n smith; t graham,a abd-alrazaq; d alhuwail; m househ; m hamdi,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
mapping the anti-vaccination movement on facebook,"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",n smith; t graham,d kim; d seo; s cho; p kang,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",0
mapping the anti-vaccination movement on facebook,"read, watch, listen, and summarize: multi-modal summarization for asynchronous text, image, audio and video",n smith; t graham,h li; j zhu; c ma; j zhang,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Summarization, Multimedia, Multi-modal, Cross-modal, Natural language processing, Computer vision",0
mapping the anti-vaccination movement on facebook,"sharp nearby, fuzzy far away: how neural language models use context",n smith; t graham,u khandelwal; h he; p qi; d jurafsky,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Fuzzy, Topic Modelling, Neutral Language Model",0
mapping the anti-vaccination movement on facebook,topic modeling in embedding spaces,n smith; t graham,ab dieng; fjr ruiz; dm blei,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Embeeding Space, Topic Modeling",0
mapping the anti-vaccination movement on facebook,"network-oriented modeling for adaptive networks: designing higher-order adaptive biological, mental and social network models",n smith; t graham,j treur,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Topic modeling, Network-Oriented Modeling, Adaptive Network",0
